patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1001969a|33052013629656|The lost key [large print]|09-15-2022|i2118732a|0.00|4|||0|b1631171a|15178314
p1001969a|33052099198733|Northern lights [sound recording]|09-15-2022|i1737488a|0.00|4|||3|b1321260a|14842330
p1002444a|33052016749857|Iced|09-22-2022|i2456702a|0.00|4||2|0|b2013469a|15202903
p1002563a|33052013391786|The picnic : recipes and inspiration from basket to blanket|09-20-2022|i2146880a|0.00|4|||6|b1673810a|14711692
p1002563a|33052013569472|The Colorado gardener's companion : an insider's guide to gardening in the centennial state|09-20-2022|i2174160a|0.00|4|||6|b1690627a|14711693
p1002563a|33052016608673|Gluten-free baking at home : 96 never-fail, totally delicious recipes for breads, cakes, cookies, and more|09-20-2022|i2350698a|0.00|4||1|2|b1904389a|14976758
p1002765a|33052098047006|Miles, the autobiography|09-20-2022|i2062443a|0.00|4|||3|b1150196a|14962548
p1002771a|33052016418198|Atlas of the heart : mapping meaningful connection and the language of human experience|08-31-2022|i2435318a|26.50|18||9|0|b1987210a|15174473
p1004600a|33052015465349|The book of delights|09-20-2022|i2327497a|0.00|4|||2|b1859770a|15037716
p1004830a|33052012405546|Spanish (Latin American) [sound recording] : The short course.|09-18-2022|i1968337a|0.00|4|||1|b1257667a|15119071
p1004830a|33052015470927|The longevity paradox [large print] : how to die young at a ripe old age|09-18-2022|i2328920a|0.00|4|||1|b1885809a|15119069
p1004830a|33052016949267|How not to die : discover the foods scientifically proven to prevent and reverse disease|09-18-2022|i2421934a|0.00|4||1|1|b1700946a|15119070
p1005033a|33052011358258|The father [DVD]|09-19-2022|i2409415a|0.00|3|||0|b1978418a|15236212
p1005124a|33052015423785|How do we look : the body, the divine, and the question of civilization|09-20-2022|i2307430a|0.00|4|||1|b1837996a|15139067
p1005145a|33052015071592|The poisonwood Bible|09-11-2022|i2237674a|0.00|4|||0|b1119505a|15165774
p1005147a|313930340093759arap|Lead yourself first : inspiring leadership through solitude / with a foreword by Jim Collins ; Raymond M. Kethledge and Michael S. Erwin.|09-04-2022|i4082037a|0.00|22|||0|b4082037a|15140099
p1005147a|R04031443449denv|The art of coaching : effective strategies for school transformation / Elena Aguilar|09-11-2022|i241466a|0.00|22|||0|b241466a|15166225
p1005680a|33052015121488|Jennifer's Way kitchen : easy allergen-free, anti-inflammatory recipes for a delicious life|09-21-2022|i2280856a|0.00|25||1|0|b1812598a|15084701
p1005765a|33052016426266|Steal|09-13-2022|i2436550a|0.00|18|||0|b1995745a|15215351
p1005912a|33052016874945|Cross my heart|09-12-2022|i2338252a|0.00|4|||1|b1878530a|15099559
p1006059a|33052015861554|The devil in the white city : murder, magic, and madness at the fair that changed America|09-20-2022|i2404708a|0.00|4||5|0|b1311513a|15197037
p1006059a|33052016745004|The facemaker : a visionary surgeon's battle to mend the disfigured soldiers of World War I / Lindsey Fitzharris.|09-20-2022|i2454916a|0.00|4||5|0|b2017199a|15197036
p1006327a|33052015244371|Everyone brave is forgiven|09-22-2022|i2320406a|0.00|4||2|0|b1709232a|15202578
p1006327a|33052016778112|French braid|09-10-2022|i2441135a|0.00|4||4|0|b1997879a|15162065
p1006327a|33052016877039|On earth we're briefly gorgeous : a novel|09-22-2022|i2338591a|0.00|4||3|0|b1888150a|15202577
p1006357a|33052096594223|Magic street|09-22-2022|i1687345a|0.00|4|||1|b1336416a|15126446
p1006956a|111001199438796150|The birchbark house / by Louise Erdrich with illustrations by the author.|09-12-2022|i13968415a|0.00|22|||1|b13968415a|15127081
p1006956a|33052011283407|Flicka [DVD]|09-18-2022|i2285480a|0.00|50||1|0|b1391522a|15235991
p1007348a|11300021300919mpcp|The four musketeers [videorecording] / a film from Richard Lester ; Alexandre Salkind [producer] ; screenplay by George MacDonald Fraser ; [directed by] Richard Lester.|09-22-2022|i3328404a|0.00|21|||0|b3328404a|15246885
p1007348a|318130043066189bemi|Blood money : A Jane Whitefield novel / Thomas Perry. [CD]|09-20-2022|i12345077a|0.00|21|||0|b12345077a|15242102
p1007348a|318130043757959bemi|Poison flower [sound recording] : a Jane Whitefield novel / Thomas Perry.|09-20-2022|i12346895a|0.00|21|||0|b12346895a|15242103
p1007892a|33052011373216|The Indian doctor. Season one [DVD]|09-21-2022|i2447156a|0.00|11|||0|b1994703a|15198871
p1007892a|33052097581914|Foyle's war. Set 4 [DVD]|09-21-2022|i1675546a|0.00|11|||0|b1398609a|15198872
p1008073a|33052013568219|Rogue lawyer|09-21-2022|i2174330a|0.00|4|||0|b1681040a|15198019
p1008206a|313930406742389arap|The watchmakers : a story of brotherhood, survival, and hope amid the Holocaust / Harry Lenga & Scott Lenga.|09-15-2022|i4788435a|0.00|22|||0|b4788435a|15177948
p1008206a|33052015115837|The wife between us|09-15-2022|i2278941a|0.00|4|||0|b1809895a|15177949
p1008206a|33052016417885|The last house on the street|09-15-2022|i2434600a|0.00|4|||0|b1997266a|15177950
p1008206a|50103141279jcpp|The guilty couple / C.L. Taylor.|09-15-2022|i7050028a|0.00|22|||0|b7050028a|15177951
p1008897a|33052016776322|A game of fear|09-21-2022|i2440173a|0.00|18|||0|b1995713a|15244126
p1008920a|33052016808364|The summer place : a novel|09-10-2022|i2447502a|0.00|4||10|0|b2005481a|15162629
p1008944a|33052015546817|The Fowl twins|09-06-2022|i2352337a|0.00|53|||6|b1904447a|14731582
p1008944a|33052015778725|The Silver Arrow|09-06-2022|i2382935a|0.00|53|||6|b1938774a|14731583
p1009675a|33052011100700|Silver linings playbook [DVD]|09-20-2022|i2048353a|0.00|3|||0|b1550064a|15243428
p1009675a|33052011245430|Bad moms [DVD]|09-20-2022|i2228811a|0.00|3|||0|b1767995a|15243427
p1009675a|33052014579371|A borrowed dream|09-22-2022|i2289380a|0.00|4|||0|b1819560a|15204128
p1009675a|33052015358999|State fair [DVD]|09-20-2022|i2269892a|0.00|3|||0|b1804269a|15243429
p1009675a|33052016163703|The country guesthouse|09-22-2022|i2358805a|0.00|4|||0|b1904120a|15204132
p1009675a|33052016903405|A tender hope|09-22-2022|i2334436a|0.00|4|||0|b1890959a|15204129
p1009898a|33052013314788|¿Como comen los dinosaurios?|09-13-2022|i2079156a|0.00|53|||0|b1596566a|15173581
p1009898a|33052015269378|Superman and the invasion of Earth : a solar system adventure|09-13-2022|i2331607a|0.00|53|||0|b1889412a|15173578
p1009898a|33052015516083|Little Smokey|09-13-2022|i2342014a|0.00|53|||0|b1896908a|15173576
p1009898a|33052015657432|The tyrannosaurus game|09-13-2022|i2287953a|0.00|53|||0|b1815850a|15173580
p1009898a|33052094725340|El hueso prodigioso|09-13-2022|i2457744a|0.00|53|||0|b2023098a|15173577
p1009898a|33052097152237|Scholastic's The magic school bus kicks up a storm : a book about weather|09-13-2022|i1640583a|0.00|53|||0|b1214854a|15173579
p1010038a|12400517449379mssp|Anger : wisdom for cooling the flames / Thich Nhat Hanh.|09-22-2022|i2934055a|0.00|22|||0|b2934055a|15204107
p1010038a|R04159752229denv|Becoming the one : heal your past, transform your relationship patterns, and come home to yourself / Sheleana Aiyana, Founder of Rising Woman.|09-22-2022|i241673a|0.00|22|||0|b241673a|15204105
p1010253a|33052016444566|Bamboozled by Jesus : how God tricked me into the life of my dreams|09-15-2022|i2410442a|0.00|4|||0|b1974236a|15179560
p1010253a|33052016462378|Personal finance in your 20s & 30s|09-22-2022|i2414841a|0.00|4|||1|b1980101a|15130341
p1010253a|334550280766179hpld|Hope and help for your nerves : end anxiety now / Dr. Claire Weekes, M.B., D. Sc., M.R.A.C.P. Consulting Physician to the Rachel Forster Hospital, Sydney, Australia.|09-22-2022|i3084783a|0.00|22|||0|b3084783a|15202553
p1010455a|33052096198181|The life and adventures of Martin Chuzzlewit|09-21-2022|i1540787a|0.00|4|||0|b1321020a|15198044
p1010530a|33052015215710|The snowflake mistake|09-21-2022|i2322174a|0.00|53|||0|b1860036a|15199746
p1010530a|33052015763917|Grumpy monkey up all night|09-21-2022|i2386712a|0.00|53|||0|b1942796a|15199752
p1010616a|33052016575906|Summer on the Bluffs : a novel|09-21-2022|i2408189a|0.00|4|||3|b1970988a|14945508
p1010616a|33052016807051|Back to the prairie : a home remade, a life rediscovered|09-03-2022|i2448066a|0.00|4||1|0|b2006018a|15138107
p1010616a|33052016931349|Novogratz design fix : chic and stylish tips for every decorating scenario|09-21-2022|i2424230a|0.00|4|||3|b1928960a|14945509
p1010622a|33052014407391|The story of a new name|09-20-2022|i2197559a|0.00|4|||0|b1556462a|15196545
p1010622a|33052016147250|Just like you|09-20-2022|i2385022a|0.00|4|||0|b1931251a|15196546
p1010622a|33052016404669|Oh William! : a novel|09-20-2022|i2431205a|0.00|4||2|0|b1985694a|15196544
p1010923a|33052016465728|Finding the Mother Tree [large print] : discovering the wisdom of the forest|09-14-2022|i2415968a|0.00|4||2|0|b1977899a|15174188
p1010965a|33052013184660|Crafting fun stuff with a crowd of kids|09-22-2022|i2048993a|20.00|53|||0|b1278575a|15203944
p1010965a|33052013316072|Friends forever|09-22-2022|i2079702a|20.00|53|||0|b1596731a|15203939
p1010965a|33052014237350|Secret coders|09-22-2022|i2179265a|20.00|53||1|0|b1699104a|15203938
p1010965a|33052015533757|The 117-story treehouse|09-22-2022|i2348081a|20.00|53|||0|b1903093a|15203945
p1010965a|33052015644240|Secret ninja force|09-22-2022|i2283915a|20.00|53|||0|b1800200a|15203949
p1010965a|33052015647664|The way downtown : adventures in public transit|09-22-2022|i2284339a|20.00|53|||0|b1802977a|15203947
p1010965a|33052015651849|The adventures of Luke Skywalker, Jedi knight|09-22-2022|i2359298a|20.00|53|||0|b1629516a|15203934
p1010965a|33052016287452|Just pretend|09-22-2022|i2411749a|20.00|53|||0|b1977278a|15203940
p1010965a|33052016310635|Simple machines|09-22-2022|i2418947a|20.00|53|||0|b1982101a|15203948
p1010965a|33052016639686|Running overload|09-22-2022|i2439570a|20.00|53|||0|b2005932a|15203943
p1010965a|33052016642003|Robots in the sky|09-22-2022|i2441339a|20.00|53|||0|b2008598a|15203935
p1010965a|33052016666309|Once upon a tune : stories from the orchestra|09-22-2022|i2442758a|20.00|53||1|0|b2008527a|15203937
p1010965a|33052016830152|Service dogs|09-22-2022|i2444583a|20.00|53|||0|b2010887a|15203941
p1010965a|33052016831481|Hypercars|09-22-2022|i2442608a|20.00|53|||0|b2009660a|15203932
p1010965a|33052016837223|Sports cars|09-22-2022|i2456120a|20.00|53|||0|b2017608a|15203933
p1010965a|33052016839591|Sports venue bucket list|09-22-2022|i2449572a|20.00|53|||0|b2015140a|15203931
p1010965a|33052097644464|Tomie dePaola's front porch tales & North Country whoppers.|09-22-2022|i1685462a|20.00|53|||0|b1406658a|15203942
p1010965a|33052098797444|Martina, the beautiful cockroach : a Cuban folktale|09-22-2022|i1711564a|20.00|53|||0|b1407583a|15203936
p1011096a|33052016733893|The Hotel Nantucket : a novel / Elin Hilderbrand.|09-11-2022|i2453043a|0.00|4||44|0|b2007795a|15164319
p1012016a|33052015447420|The writer's practice : building confidence in your nonfiction writing|09-19-2022|i2321944a|0.00|25|||0|b1859525a|15077133
p1014311a|33052012115210|300 : Rise of an empire : the art of the film|09-22-2022|i2091344a|0.00|4|||0|b1610632a|15202466
p1014311a|33052014485579|Yotsuba&!|09-22-2022|i2222012a|0.00|53|||0|b1414409a|15202459
p1014311a|33052015043278|The art and making of Pacific Rim uprising|09-22-2022|i2303220a|0.00|4|||0|b1836612a|15202467
p1014311a|33052016160337|A quick and easy guide to queer and trans identities|09-22-2022|i2357925a|0.00|53|||0|b1909102a|15202461
p1014311a|33052016204671|A quick & easy guide to they/them pronouns|09-22-2022|i2375095a|0.00|53|||0|b1836892a|15202462
p1014311a|33052016552632|Quincredible. Vol. 1, Quest to be the best!|09-22-2022|i2402891a|0.00|53|||0|b1969867a|15202460
p1014311a|33052096680691|101 American English riddles : understanding language and culture through humor|09-22-2022|i1577338a|0.00|4|||0|b1350334a|15202464
p1014311a|33052098031265|Multisensory teaching of basic language skills activity book|09-22-2022|i1985374a|0.00|4|||0|b1517770a|15202465
p1014311a|33052098053848|Artful teaching : integrating the arts for understanding across the curriculum, K-8|09-22-2022|i2091178a|0.00|4|||0|b1610754a|15202463
p1014593a|33052015429196|The far pavilions|09-22-2022|i2303987a|0.00|4||1|0|b1176713a|15204038
p1014593a|33052097732426|The uncommon reader|09-22-2022|i1679150a|0.00|4||6|0|b1403498a|15204041
p1014603a|33052011373166|The Indian doctor. Season two [DVD]|09-16-2022|i2447473a|0.00|11|||0|b1994704a|15181945
p1014793a|33052016477343|Drawing on the dominant eye : decoding the way we perceive, create, and learn|09-19-2022|i2417745a|0.00|25|||0|b1984171a|15131243
p1015427a|33052018022881|Indiana Jones. Movie collection [DVD] : binge watch set.|09-22-2022|i2461694a|0.00|3||2|0|b2025515a|15249116
p1015453a|33052011237817|The big bang theory. The complete ninth season|09-14-2022|i2219550a|0.00|11|||1|b1760334a|15121200
p1015453a|33052011305242|The big bang theory. The complete eleventh season|09-14-2022|i2314888a|0.00|11|||1|b1845784a|15075863
p1015453a|33052011333053|Big bang theory. The twelfth and final season [DVD]|09-14-2022|i2356097a|0.00|11|||1|b1905979a|15075861
p1015453a|33052011365410|Come true [DVD]|09-22-2022|i2428110a|0.00|18|||0|b1997053a|15247378
p1015453a|33052011365931|Jungle cruise [DVD]|09-22-2022|i2429475a|0.00|18||1|0|b1997732a|15247382
p1015453a|33052011366905|The last duel [DVD]|09-22-2022|i2432286a|0.00|18||1|0|b1999660a|15247375
p1015453a|33052011368471|Nine days [DVD]|09-22-2022|i2434772a|0.00|18||2|0|b1997067a|15247381
p1015453a|33052011369594|King Richard [DVD]|09-22-2022|i2437098a|0.00|18||2|0|b2004709a|15247379
p1015453a|33052011369792|Spencer [DVD]|09-22-2022|i2437798a|0.00|18|||0|b2005855a|15247380
p1015453a|33052011371129|Nightmare alley [DVD]|09-22-2022|i2440861a|0.00|18||12|0|b2010797a|15247377
p1015453a|33052011371970|House of Gucci [DVD]|09-22-2022|i2442795a|0.00|18|||0|b2011556a|15247376
p1015453a|33052016245997|Discover pack : Larimer County natural resources.|09-22-2022|i2415297a|0.00|7|||0|b1984216a|15247351
p1015508a|33052012110484|Extras|09-06-2022|i2090613a|0.00|53|||0|b1410038a|15149323
p1015508a|33052016436877|Lucky girl|09-06-2022|i2409118a|0.00|53|||0|b1972470a|15149321
p1015508a|33052016436885|Last Chance books|09-06-2022|i2409117a|0.00|53|||0|b1972468a|15149322
p1015508a|33052016783690|Always Jane|09-06-2022|i2441618a|0.00|53|||0|b2004382a|15149324
p1015508a|33052016805527|How to be the best third wheel|09-06-2022|i2446713a|0.00|53|||0|b2008730a|15149320
p1015562a|33052013395191|Uncle Tom's cabin : or, Life among the lowly|09-22-2022|i2148387a|0.00|4|||3|b1050293a|15035197
p1016006a|33052015881503|Find the constellations|09-20-2022|i2238829a|0.00|25|||0|b1780956a|15123429
p1016006a|33052098594825|Small Wolf|09-20-2022|i1839932a|0.00|25|||0|b1023728a|15123538
p1016346a|33052016414353|The dark hours|09-18-2022|i2433362a|0.00|4||2|6|b1985654a|14797859
p1016346a|33052016653034|The school for good mothers [sound recording]  : a novel|09-21-2022|i2437748a|0.00|4|||0|b2003989a|15199433
p1016346a|33052016782007|Stolen focus : why you can't pay attention--and how to think deeply again|09-21-2022|i2441436a|0.00|4||6|0|b1997012a|15199432
p1016436a|33052016934400|I love you but I've chosen darkness|09-21-2022|i2424547a|0.00|4|||1|b1990879a|15129299
p1016723a|33052015579966|My mastodon|09-16-2022|i2364418a|0.00|53|||0|b1921751a|15181949
p1017130a|334550293865029hpld|The DevOps handbook : how to create world-class agility, reliability, & security in technology organizations / Gene Kim, Jez Humble, Patrick Debois, & John Willis ; featuring new foreword and updated material by Nicole Forsgren, PhD ; original foreword by|09-20-2022|i3194398a|0.00|22|||0|b3194398a|15197138
p1017395a|33052016137954|The ministry for the future|09-20-2022|i2386321a|0.00|4||10|0|b1935381a|15196755
p1017717a|33052016131585|The warmth of other suns : the epic story of America's great migration|09-01-2022|i2385679a|30.90|4|||0|b1478182a|15134297
p1017798a|33052011377431|Mothering Sunday [DVD]|09-21-2022|i2456341a|0.00|3||8|0|b2023295a|15244817
p1017798a|33052015726856|Meryl Streep. Movie collection [DVD] : binge watch set.|09-21-2022|i2350231a|0.00|3||1|0|b1904730a|15244818
p1017977a|33052015813910|Escape from the roller ghoster|09-14-2022|i2406417a|0.00|25|||0|b1972881a|15089240
p1018557a|33052016615280|Before and after : the incredible real-life stories of orphans who survived the Tennessee Children's Home Society|09-21-2022|i2351094a|0.00|4|||6|b1893168a|14780288
p1018780a|33052016795645|City on fire : a novel|09-22-2022|i2445433a|0.00|4||1|1|b1977815a|15131012
p1018780a|33052092301078|Irresistible impulse|09-22-2022|i1157206a|0.00|4|||1|b1093422a|15131011
p1019881a|33052010932749|The talking eggs : a folktale from the American South|09-20-2022|i1929901a|0.00|53|||0|b1180733a|15195405
p1019881a|33052014709333|The gingerbread man|09-22-2022|i2200133a|0.00|53|||0|b1037996a|15203585
p1019881a|33052016642169|How do airplanes work?|09-22-2022|i2442320a|0.00|53|||0|b2008577a|15203588
p1019881a|33052016663769|Sister tricksters : rollicking tales of clever females|09-20-2022|i2436950a|0.00|53|||0|b1377707a|15195404
p1019881a|33052097469383|The Littles|09-22-2022|i1660195a|0.00|53||1|0|b1173488a|15203586
p1019881a|33052099343842|Three samurai cats : a story from Japan|09-20-2022|i1788325a|0.00|53|||0|b1289259a|15195407
p1019881a|U19010182539596190|Harald and the giant knight/  By Donald Carrick|09-22-2022|i242301a|0.00|22|||0|b242301a|15203587
p1020414a|33052012112423|The perfect score project : uncovering the secrets of the SAT|09-12-2022|i2090907a|0.00|4|||3|b1610461a|14962817
p1021105a|33052016724553|That noodle life : soulful, savory, spicy, slurpy|09-15-2022|i2449803a|0.00|4||2|0|b2013342a|15177470
p1022019a|33052014632931|A hundred other girls : a novel / Iman Hariri-Kia.|09-21-2022|i2453000a|0.00|4|||0|b2017526a|15199763
p1022019a|33052016413991|My darling husband|09-21-2022|i2433316a|0.00|4|||0|b1995729a|15199762
p1022019a|33052016432603|Shadows reel|09-21-2022|i2438889a|0.00|4||1|0|b1997898a|15199765
p1022019a|33052016638332|Christmas dessert murder|09-21-2022|i2435528a|0.00|4|||0|b1992849a|15199764
p1022330a|33052011195494|The 100 year-old man who climbed out the window and disappeared [DVD]= Hundraåringen som klev ut genom fönstret och försvann|09-22-2022|i2167853a|0.00|3|||6|b1694199a|15129984
p1022610a|33052016471759|Godspeed : a novel|09-13-2022|i2416357a|0.00|4|||7|b1979701a|14718637
p1022610a|R04125043819denv|The three languages of politics : talking across the political divides / Arnold Kling.|09-21-2022|i241045a|0.00|22|||1|b241045a|15131525
p1022610a|U1850132047109uncp|Citizens uniting to restore our democracy / Daniel Kemmis.|09-13-2022|i3410451a|0.00|22|||1|b3410451a|15105975
p1022892a|33052016506422|My TV for seniors|09-16-2022|i2392772a|0.00|25|||0|b1951415a|15072737
p1023144a|33052012204097|Yoga for women|09-20-2022|i1965202a|0.00|4|||0|b1503124a|15195132
p1023144a|33052012863108|The exercise ball bible : over 200 exercises to help you lose weight and improve your fitness, strength, flexibility, and posture|09-20-2022|i2050459a|0.00|4|||0|b1548766a|15195133
p1023144a|33052014064135|Foam rolling : 50 exercises for massage, injury prevention, and core strength|09-20-2022|i2158109a|0.00|4|||0|b1681782a|15195129
p1023144a|33052015449707|Fit and flexible : work out anywhere, anytime in 10 minutes a day|09-20-2022|i2322867a|0.00|4|||0|b1860343a|15195131
p1023144a|33052015819081|Three Junes|09-20-2022|i2377420a|0.00|4|||0|b1886859a|15195128
p1023144a|33052016140065|Yoga : 7 minutes a day, 7 days a week : a gentle daily practice for strength, clarity, and calm|09-20-2022|i2387037a|0.00|4|||0|b1931451a|15195130
p1023494a|33052015522107|Nameless city. Vol. 2, The stone heart|09-02-2022|i2344282a|0.00|53|1||2|b1788488a|14910649
p1023494a|33052016399307|The maze runner|09-06-2022|i2430080a|0.00|53||6|0|b1460046a|15144631
p1023494a|33052016774293|Code name Verity|09-12-2022|i2439662a|0.00|53|||0|b1530221a|15166659
p1023962a|33052014577300|Next year in Havana|09-16-2022|i2283382a|17.70|4||2|1|b1814642a|15114669
p1023962a|33052015438833|Frommer's Costa Rica.|09-16-2022|i2319544a|17.70|4|1||6|b1100962a|14718469
p1024840a|33052014791364|Dragons and mythical creatures|09-22-2022|i2213555a|27.74|53|||0|b1737317a|15202996
p1024840a|33052015538160|The hidden kingdom : the graphic novel|09-22-2022|i2349742a|27.74|53||1|0|b1904594a|15203004
p1024840a|33052015707260|Into the Nightfell Wood|09-22-2022|i2290914a|27.74|53|||0|b1823301a|15202993
p1024840a|33052016299309|Legends of the clans|09-22-2022|i2418105a|27.74|53|||0|b1987283a|15203009
p1024840a|33052016299960|How to raise & keep a dragon|09-22-2022|i2137494a|27.74|53|||0|b1621997a|15203000
p1025521a|33052016678601|The ninth month|09-22-2022|i2460958a|0.00|18||2|0|b2012088a|15248872
p1026891a|33052013951027|Her last whisper : a novel|09-22-2022|i2113282a|0.00|4|||2|b1612473a|15074151
p1027001a|33052011166495|The Giver [DVD]|09-17-2022|i2130662a|0.00|3|||0|b1635524a|15232661
p1027001a|33052011368349|Dune [DVD]|09-14-2022|i2434746a|0.00|18||3|0|b2002553a|15222028
p1027001a|33052011373356|Licorice pizza [DVD]|09-14-2022|i2447162a|0.00|18||1|0|b2014646a|15222029
p1027932a|12400520462179mssp|The power of the powerless / Václav Havel ; translated from the Czech by Paul Wilson ; with an introduction by Timothy Snyder.|09-03-2022|i13521005a|0.00|22|||2|b13521005a|15071107
p1027932a|334550275244849hpld|The cloud of unknowing : with the book of privy counsel / a new translation by Carmen Acevedo Butcher.|09-16-2022|i3012673a|0.00|22|||2|b3012673a|15110388
p1027932a|R04148416829denv|Baked to perfection : delicious gluten-free recipes with a pinch of science / Katarina Cermelj.|09-16-2022|i240838a|0.00|22|||2|b240838a|15110387
p1028213a|33052010588046|Henry and Mudge in the sparkle days : the fifth book of their adventures|09-12-2022|i1897497a|34.85|53|||0|b1475910a|15170232
p1028213a|33052015764600|I want to sleep under the stars!|09-12-2022|i2387259a|34.85|53|||0|b1946107a|15170233
p1028213a|33052016829758|Jamie Lee's birthday treat|09-12-2022|i2440834a|34.85|53|||0|b2008881a|15170230
p1028213a|33052018017972|Pedro goes to Mars|09-12-2022|i2456015a|34.85|53|||0|b1950185a|15170231
p1028647a|33052016400642|Requiem of silence|09-21-2022|i2430228a|0.00|4|||6|b1996680a|14780624
p1028647a|33052016403554|A swift and savage tide|09-21-2022|i2431089a|0.00|4|||6|b1990906a|14780620
p1028647a|33052016417083|Cyber mage : a novel|09-21-2022|i2434178a|0.00|4|||6|b1995706a|14780608
p1028647a|33052016423479|Engines of empire|09-21-2022|i2436298a|0.00|4|||6|b2002057a|14780622
p1028647a|33052016431985|Every variable of us|09-21-2022|i2438381a|0.00|53|||6|b2004407a|14780612
p1028647a|33052016937866|Son of the storm|09-21-2022|i2424240a|0.00|4|||6|b1990699a|14780610
p1030195a|33052016827661|Historical romance. Collection [DVD] : binge watch set.|09-17-2022|i2444036a|0.00|3|||0|b2011549a|15231642
p1030714a|33052011007715|Between the lions. Animal stories! [DVD]|09-14-2022|i1931375a|0.00|50|||0|b1486516a|15218634
p1030714a|33052011145457|Bubble Guppies. Get ready for...school! [DVD]|09-14-2022|i2108206a|0.00|50|||0|b1621618a|15218630
p1030714a|33052011180405|Let's learn. S.T.E.M.|09-14-2022|i2144559a|0.00|50|||0|b1673912a|15218619
p1030714a|33052011188937|Let's learn. Kindness [DVD]|09-14-2022|i2158812a|0.00|50|||0|b1687256a|15218638
p1030714a|33052011193333|Paw Patrol. Meet Everest!|09-14-2022|i2165000a|0.00|50||1|0|b1690668a|15218625
p1030714a|33052011211655|Peppa Pig. Muddy puddles|09-14-2022|i2184110a|0.00|50|||0|b1707735a|15218631
p1030714a|33052011226588|Strawberry Shortcake. Berry tales [DVD]|09-14-2022|i2204964a|0.00|50|||0|b1695054a|15218628
p1030714a|33052011239334|Let's learn. S.T.E.M., Vol. 2 [DVD]|09-14-2022|i2222073a|0.00|50|||0|b1762633a|15218618
p1030714a|33052011261973|Curious George. Egg hunting [DVD]|09-14-2022|i2253959a|0.00|50|||0|b1793268a|15218614
p1030714a|33052011337823|Frozen II|09-14-2022|i2363430a|0.00|50|||0|b1923078a|15218636
p1030714a|33052011338805|Paw patrol. Winter rescues [DVD]|09-14-2022|i2368010a|0.00|50|||0|b1637485a|15218621
p1030714a|33052011338870|Paw patrol. Jungle rescues|09-14-2022|i2365843a|0.00|50|||0|b1925525a|15218626
p1030714a|33052011339217|Paw Patrol. Mighty pups super paws [DVD]|09-14-2022|i2365373a|0.00|50|||0|b1923658a|15218633
p1030714a|33052011350099|Paw patrol. Pups save Puplantis [DVD].|09-14-2022|i2393591a|0.00|50|||0|b1954566a|15218624
p1030714a|33052011350115|Paw patrol. Ultimate rescue|09-14-2022|i2392261a|0.00|50|||0|b1922531a|15218620
p1030714a|33052011350149|PAW patrol. Robo dog rescues!|09-14-2022|i2391944a|0.00|50|||0|b1955561a|15218623
p1030714a|33052011350263|PAW patrol. Summer rescues [videorecordings].|09-14-2022|i2393584a|0.00|50|||0|b1954565a|15218622
