patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1008206a|33052016941389|In all good faith : a novel|09-23-2022|i2422266a|0.00|4|||0|b1988485a|15205084
p1008564a|33052014605812|Deal breaker : the first Myron Bolitar novel|09-24-2022|i2279194a|0.00|4|||0|b1811167a|15209075
p1008564a|33052016795280|The diamond eye : a novel|09-24-2022|i2445411a|0.00|4||30|0|b1997875a|15209072
p1008836a|33052016515738|Greenlights|09-24-2022|i2396598a|0.00|4||3|6|b1938000a|14840063
p1008951a|33052011121334|Elefante blanco [DVD] = White elephant|09-24-2022|i2078843a|0.00|3|||0|b1596358a|15254277
p1008951a|33052011159839|Frozen : Sing along edition|09-24-2022|i2122512a|0.00|50|||0|b1635310a|15254286
p1008951a|33052011204510|Walt Disney animation studios short films collection [Blu-ray].|09-24-2022|i2294895a|0.00|3|||0|b1700819a|15254290
p1008951a|33052011293083|Katherine Johnson [DVD] : NASA's human computer|09-24-2022|i2300337a|0.00|50|||0|b1835833a|15254289
p1008951a|33052011323583|Looking for the wild : Unai's journey|09-24-2022|i2339253a|0.00|3|||0|b1896372a|15254278
p1008951a|33052011338862|Pixar short films collection. Volume 2 [DVD]|09-24-2022|i2365851a|0.00|50|||0|b1540728a|15254291
p1008951a|33052011348341|The ghost of Peter Sellers|09-24-2022|i2386192a|0.00|3|||0|b1947681a|15254282
p1008951a|33052011352384|Come away [DVD]|09-24-2022|i2395622a|0.00|50|||0|b1963819a|15254280
p1008951a|33052011354901|Elephants [DVD] : fun facts and how to ensure their survival|09-24-2022|i2401651a|0.00|50|||0|b1971011a|15254283
p1008951a|33052011357276|Tropical rainforest [DVD]|09-24-2022|i2408516a|0.00|50|||0|b1977206a|15254284
p1008951a|33052011362086|Lions, tigers and other big cats [DVD]|09-24-2022|i2419973a|0.00|50|||0|b1990171a|15254285
p1008951a|33052011371418|West Side story [DVD]|09-24-2022|i2440890a|0.00|18||3|0|b2010853a|15254292
p1008951a|33052015256029|Charlotte's web [DVD]|09-24-2022|i2340935a|0.00|50|||0|b1390274a|15254288
p1009000a|33052013002870|Divergent [sound recording]|09-24-2022|i2084826a|0.00|53|||0|b1579331a|15209463
p1009000a|33052015497839|Master of illusion|09-24-2022|i2337173a|0.00|53|||0|b1893114a|15209855
p1009688a|33052014673166|Up in the garden and down in the dirt|09-24-2022|i2189409a|0.00|53|||0|b1708540a|15208159
p1009688a|33052015925284|Llama Llama time to share|09-24-2022|i2300314a|0.00|53|||0|b1531601a|15208157
p1009688a|33052016818314|Over and under the rainforest|09-24-2022|i2448630a|0.00|53|||0|b1936599a|15208158
p1009688a|33052096383031|Moonlight : the Halloween cat|09-24-2022|i1549155a|0.00|53|||0|b1296187a|15208156
p1009688a|50100310029jcpp|Cat's paw / Roger Scarlett ; introduction by Curtis Evans.|09-24-2022|i6985913a|0.00|22|||0|b6985913a|15208160
p1009845a|33052096518602|How to write your own living will|09-23-2022|i1566485a|0.00|4|||1|b1321751a|15132582
p1010816a|33052015392931|Killing floor|09-23-2022|i2313750a|0.00|4|||0|b1810837a|15206901
p1010828a|33052010272328|Ford County : stories|09-24-2022|i1864850a|0.00|4|||1|b1453922a|15139606
p1010828a|33052015502596|The broker|09-24-2022|i2338353a|0.00|4|||1|b1326085a|15139604
p1010946a|33052011206804|Maze runner. The Scorch Trials [DVD]|09-24-2022|i2180980a|0.00|24|||0|b1702527a|15217577
p1011701a|33052016735450|The mutual friend : a novel / Carter Bays.|09-24-2022|i2452236a|0.00|4|||0|b2011794a|15209123
p1012298a|R06049878189denv|Sì / Andrea Bocelli.|09-24-2022|i242582a|0.00|21|||0|b242582a|15256485
p1015555a|33052016435630|Run, Rose, run|09-23-2022|i2438770a|0.00|4|||0|b1997896a|15204722
p1016041a|33052012941722|Pyramids of ancient Egypt|09-24-2022|i2001114a|0.00|53|||0|b1526094a|15209654
p1016041a|33052013029071|The pyramids of Giza|09-24-2022|i2087199a|0.00|53|||0|b1607673a|15209651
p1016041a|33052014186748|Zen socks|09-24-2022|i2169454a|0.00|53|||0|b1686492a|15209669
p1016041a|33052015239165|The wishing spell|09-24-2022|i2329989a|0.00|53|||0|b1527830a|15209687
p1016041a|33052015486048|Toy story 4 : the official guide|09-24-2022|i2332518a|0.00|53|||0|b1888341a|15209655
p1016041a|33052015610357|The wizard in you!|09-24-2022|i2374097a|0.00|53|||0|b1933610a|15209652
p1016041a|33052016130132|Motor Mouse delivers|09-24-2022|i2383211a|0.00|53|||0|b1939014a|15209658
p1016041a|33052016296479|Egyptian mummies|09-24-2022|i2415876a|0.00|53|||0|b1984586a|15209657
p1016041a|33052016335533|Ancient Egypt|09-24-2022|i2433638a|0.00|53|||0|b1997534a|15209656
p1016041a|33052018020026|Don't bump the glump! : and other fantasies|09-24-2022|i1709659a|0.00|53|||0|b1418170a|15209650
p1016041a|33052097858635|Martina, the beautiful cockroach : a Cuban folktale|09-24-2022|i1698712a|0.00|53|||0|b1407583a|15209653
p1016644a|33052016778088|Cues : master the secret language of charismatic communication|09-23-2022|i2440951a|0.00|4||6|0|b2007512a|15204780
p1017626a|33052014877031|The marvelous magic of Miss Mabel|09-24-2022|i2226041a|0.00|53|||0|b1763598a|15209878
p1018586a|33052015189444|She persisted : 13 American women who changed the world|09-23-2022|i2257954a|0.00|53|||2|b1785862a|15063317
p1018586a|33052015584099|Brave. Black. First. : 50+ African American women who changed the world|09-23-2022|i2364727a|0.00|53|||2|b1922229a|15063322
p1018586a|33052015662630|Little leaders : bold women in black history|09-23-2022|i2289249a|0.00|53|||2|b1820121a|15063318
p1018586a|33052015667423|She persisted around the world : 13 women who changed history|09-23-2022|i2290010a|0.00|53|||2|b2004652a|15063328
p1018586a|33052015760178|Nuestra América : 30 inspiring latinas/latinos who have shaped the United States|09-23-2022|i2384333a|0.00|53|||2|b1942718a|15063321
p1018586a|33052015781380|Be bold! be brave! : 11 Latinas who made U.S. history = ¡Sé audaz, sé valiente! : 11 Latinas que hicieron historia en Estados Unidos|09-23-2022|i2384061a|0.00|53||1|2|b1945334a|15063316
p1018586a|33052015804034|Latinitas : celebrating big dreamers|09-23-2022|i2401114a|0.00|53|||2|b1965632a|15063320
p1018586a|33052015880836|Rad women worldwide : artists and athletes, pirates and punks, and other revolutionaries who shaped history|09-23-2022|i2238687a|0.00|53|||2|b1763151a|15063319
p1018586a|33052016101091|Shaking things up : 14 young women who changed the world|09-23-2022|i2377914a|0.00|53|||2|b1820463a|15063326
p1018586a|33052016326938|Notable native people : 50 indigenous leaders, dreamers, and changemakers from past and present|09-23-2022|i2427792a|0.00|53|||2|b1993153a|15063325
p1018586a|33052016732705|Just a spritz|09-23-2022|i2451719a|0.00|4|||2|b2014865a|15063313
p1018586a|33052016772982|She persisted in science : brilliant women who made a difference|09-23-2022|i2439159a|0.00|53|||2|b2005374a|15063327
p1018586a|33052016793202|Ordinary equality : the fearless women and queer people who shaped the U.S. Constitution and the Equal Rights Amendment|09-23-2022|i2444492a|0.00|4|||1|b2009452a|15134365
p1019716a|111000453289896150|One fine day [videorecording] / Fox 2000 Pictures presents a Lynda Obst Production in association with Via Rosa Productions ; a Michael Hoffman film ; producer, Lynda Obst ; written by Terrel Seltzer and Ellen Simon ; director, Michael Hoffman.|09-23-2022|i12759850a|0.00|21|||0|b12759850a|15252210
p1019771a|U1810186645759uwyp|Speleothem science : from process to past environments / Ian J. Fairchild and Andy Baker ; with contributions from Asfawossen Asrat ... [et al.].|09-24-2022|i3309065a|0.00|22|||0|b3309065a|15209900
p1019786a|33052013399078|People of the songtrail|09-23-2022|i2149718a|0.00|4|||0|b1675405a|15206089
p1019786a|33052015446919|Bookends : collected intros and outros|09-23-2022|i2321433a|0.00|4|||0|b1848982a|15206203
p1019786a|33052016161640|How quickly she disappears|09-23-2022|i2358355a|0.00|4|||0|b1906582a|15206088
p1019786a|33052016537971|True colors|09-23-2022|i2399989a|0.00|4|||0|b1838109a|15206090
p1019786a|33052097324588|Thin moon and cold mist|09-23-2022|i1097269a|0.00|4|||0|b1059107a|15206087
p1019881a|33052011268952|Doctor Dolittle [DVD]|09-24-2022|i2262594a|0.00|50|||0|b1489247a|15254488
p1019881a|33052011269174|Peanuts by Schulz. School days.|09-24-2022|i2262583a|0.00|50|||0|b1800544a|15254484
p1020746a|33052014966545|Poland : a novel|09-24-2022|i2262544a|0.00|25|||0|b1799089a|15101704
p1021644a|33052016779581|Murder at the Porte de Versailles|09-23-2022|i2441446a|0.00|4|||1|b2002374a|15149057
p1027399a|33052016734602|Book lovers|09-23-2022|i2451756a|0.00|4||41|0|b1999863a|15206726
p1028688a|33052012236388|Cutest ever baby knits : [over 20 adorable projects to knit]|09-23-2022|i1974217a|0.00|4|||0|b1503040a|15206258
p1028688a|33052012567865|Clever crocheted accessories : 25 quick weekend projects|09-23-2022|i2037771a|0.00|4|||0|b1542694a|15206257
p1028688a|33052013145893|Trust no one|09-23-2022|i2034070a|0.00|53|||0|b1537218a|15206255
p1028688a|33052013400181|Beaded jewelry. Knotting techniques : skills, tools, and materials for making handcrafted jewelry|09-23-2022|i2150812a|0.00|4|||0|b1677245a|15206256
p1029033a|10900618241089mmpp|A story of us : a new look at human evolution / Lesley Newson and Peter J. Richerson.|09-24-2022|i14250342a|0.00|22|||2|b14250342a|15131765
p1029033a|33052014631073|The illusionist brain : the neuroscience of magic|09-24-2022|i2451486a|0.00|4|||1|b2013746a|15139350
p1029033a|33052016435861|Empire of the scalpel : the history of surgery|09-24-2022|i2441575a|0.00|4|||4|b2007743a|14923022
p1029033a|33052016733554|Purr : the science of making your cat happy|09-24-2022|i2451786a|0.00|4|||1|b2014878a|15139351
p1029033a|33052016734677|Anxiously attached : becoming more secure in life and love|09-24-2022|i2451739a|0.00|4||5|0|b2013721a|15209337
p1029033a|33052016739668|The desperate hours : one hospital's fight to save a city on the pandemic's front lines / Marie Brenner.|09-24-2022|i2454490a|0.00|4|||1|b2011429a|15139355
p1029033a|33052016904825|Superbugs : the race to stop an epidemic|09-24-2022|i2334653a|0.00|4|||0|b1885825a|15209338
p1030354a|33052014527578|A sea of glass : searching for the Blaschkas' fragile legacy in an ocean at risk|09-23-2022|i2233781a|0.00|25|||0|b1776677a|15046219
p1030646a|33052016528160|The Midnight Library|09-24-2022|i2395106a|0.00|4||11|0|b1935584a|15209771
p1030661a|33052011362466|Black Widow [DVD]|09-23-2022|i2420952a|0.00|18|||0|b1990477a|15252574
p1030661a|33052011367424|No time to die [DVD]|09-23-2022|i2433144a|0.00|18||2|0|b1999659a|15252576
p1030661a|33052011377282|Doctor Strange in the multiverse of madness [DVD]|09-23-2022|i2456308a|0.00|18||9|0|b2023277a|15252575
p1030714a|33052011142850|Strawberry Shortcake. Fun under the sun [DVD]|09-23-2022|i2104539a|0.00|50|||0|b1620229a|15250575
p1030714a|33052011280668|Pokemon, the movie. 19, Volcanion and the mechanical marvel [DVD]|09-23-2022|i2279528a|0.00|50|||0|b1812745a|15250576
p1030714a|33052011328707|Toy story 4 [DVD]|09-23-2022|i2347819a|0.00|50|||0|b1903057a|15250577
p1030714a|33052011355924|Soul [DVD]|09-23-2022|i2403282a|0.00|50|||0|b1969656a|15250578
p1030714a|33052012762573|Thomas & friends. Day of the diesels, the movie [DVD]|09-23-2022|i1982680a|0.00|50|||0|b1516146a|15250579
p1030727a|33052016734776|The palace papers : inside the House of Windsor--the truth and the turmoil|09-24-2022|i2451736a|0.00|4||13|0|b2009380a|15209465
p1030727a|33052016742514|Vacationland [large print] : a novel / Meg Mitchell Moore.|09-24-2022|i2453889a|0.00|4||4|0|b2014998a|15209467
p1030727a|33052016802664|Magpie|09-24-2022|i2446702a|0.00|4||2|0|b2005468a|15209466
p1034153a|33052016683627|Hell and back|09-24-2022|i2461585a|0.00|18||45|0|b2015034a|15254133
p1034183a|33052013920717|The dog who could fly : the incredible true story of a WWII airman and the four-legged hero who flew at his side|09-23-2022|i2103280a|0.00|4|||1|b1618267a|15123988
p1034183a|33052014498259|The Perfect Horse : the daring U.S. mission to rescue the priceless stallions kidnapped by the Nazis|09-23-2022|i2224051a|0.00|4|||1|b1759885a|15123987
p1034236a|33052012719847|The acid reflux solution : a cookbook and lifestyle guide for healing heartburn naturally|09-24-2022|i1992731a|0.00|4|||0|b1519026a|15210276
p1034236a|33052015054895|The acid watcher diet : a 28-day reflux prevention program|09-24-2022|i2235388a|0.00|4|||0|b1769478a|15210277
p1036360a|33052014747937|In the orchard|09-24-2022|i2323096a|0.00|53|||0|b1882112a|15208830
p1036360a|33052015981865|Jericho's road [large print] ; and Hard trail to follow [large print]|09-24-2022|i2306062a|0.00|4|||0|b1844955a|15208840
p1036360a|33052098496989|Joe Pepper  [large print]|09-24-2022|i1750644a|0.00|4|||0|b1406671a|15208839
p1036684a|33052014376521|Nine dragons : a novel|09-23-2022|i2426844a|0.00|45|||0|b1974434a|15084744
p1039435a|33052011370006|All creatures great & small. Season 2 [DVD]|09-23-2022|i2437778a|0.00|11||7|0|b1999538a|15206107
p1039719a|33052016926539|Black birds in the sky : the story and legacy of the 1921 Tulsa Race Massacre|09-24-2022|i2425700a|0.00|53|||0|b1991238a|15208712
p1040220a|33052013355187|Classical stretch. Season 10, Strength & flexibility|09-24-2022|i2141481a|0.00|11|||6|b1672538a|14814245
p1040315a|33052012653087|Trickster's point : a novel|09-24-2022|i2017828a|0.00|4||1|1|b1529175a|15136149
p1040315a|33052014411245|Red Knife|09-24-2022|i2199074a|0.00|4|||1|b1422069a|15136147
p1040315a|33052016530877|Sulfur Springs : a novel|09-24-2022|i2395929a|0.00|4|||1|b1790576a|15136728
p1040315a|33052016734404|Tom Clancy zero hour / Don Bentley.|09-24-2022|i2452221a|0.00|4|||1|b2007825a|15136150
p1040315a|33052016818827|The power of crisis : how three threats - and our response - will change the world|09-24-2022|i2449520a|0.00|4||2|1|b2009784a|15136151
p1040315a|33052016957096|Windigo Island : a novel|09-24-2022|i2419273a|0.00|4|||1|b1613339a|15136729
p1040910a|313930379886339arap|The good doctor. Season four [videorecording] / producers, David Renaud, Min Kee, Rebecca Moline, Konshik Yu.|09-24-2022|i4691454a|0.00|21|||0|b4691454a|15254253
p1040910a|33052016503684|Metazoa : animal life and the birth of the mind|09-24-2022|i2391864a|0.00|4|||2|b1945366a|15068656
p1040910a|33052016549414|Your brain is always listening : tame the hidden dragons that control your happiness, habits, and hang-ups|09-24-2022|i2402175a|0.00|4|||6|b1968312a|14789613
p1040910a|33052016738462|How minds change : the surprising science of belief, opinion, and persuasion / David McRaney.|09-24-2022|i2453332a|0.00|4|4|4|0|b2013544a|15209335
p1040910a|33052016747851|Humble : free yourself from the traps of a narcissistic world|09-24-2022|i2456468a|0.00|4||2|0|b2014862a|15209336
p1040910a|33052016773196|The Zen of therapy : uncovering a hidden kindness in life|09-24-2022|i2439180a|0.00|4||1|4|b2004550a|14923037
p1042246a|33052013335718|Colorado easy & scenic hikes|09-23-2022|i2088533a|0.00|4|||6|b1608066a|14788148
p1042246a|33052014150827|John Fielder's guide to Colorado's great outdoors : lottery-funded parks, trails, wildlife areas & open spaces|09-23-2022|i2164924a|0.00|4|||6|b1690645a|14788147
p1042246a|33052016765267|Thank you for your servitude : Donald Trump's Washington and the price of submission|09-24-2022|i2460309a|0.00|4||16|0|b2014885a|15207625
p1042654a|33052016970263|South Africa [DVD] : luxury train safari|09-24-2022|i2419998a|0.00|3|||1|b1989991a|15231375
p1044951a|33052014465688|Truly madly guilty|09-23-2022|i2216133a|0.00|4|||0|b1727120a|15207344
p1044951a|33052015418413|I know you know : a novel|09-23-2022|i2309404a|0.00|4|||0|b1844063a|15207345
p1044951a|33052016109698|His & hers|09-23-2022|i2378762a|0.00|4|||0|b1930652a|15207346
p1045733a|33052014186144|Mama, do you love me?|09-24-2022|i2169395a|0.00|53|||0|b1160216a|15207655
p1045733a|33052015671565|There was an old mermaid who swallowed a shark!|09-24-2022|i2290667a|0.00|53|||0|b1820605a|15207652
p1045733a|33052015770342|La ola de estrellas|09-24-2022|i2379131a|0.00|53|||0|b1935801a|15207654
p1045733a|33052015805593|Biblioburro : a true story from Colombia  [read-along]|09-24-2022|i2402381a|0.00|53|||0|b1969904a|15207650
p1045733a|33052016226005|Space mice|09-24-2022|i2371469a|0.00|53|||0|b1924030a|15207653
p1045733a|33052016655864|Brilliant Bea   [read-along]|09-24-2022|i2439037a|0.00|53|||0|b2006015a|15207651
p1046244a|33052015964895|The sea before us [large print]|09-24-2022|i2301341a|0.00|4|||1|b1836198a|15139210
p1046244a|33052099598064|A matter of justice  [large print]|09-24-2022|i1825768a|0.00|4|||1|b1444958a|15139212
p1046416a|33052011303072|Ant-Man and the Wasp|09-24-2022|i2311613a|0.00|3|||2|b1849291a|15209216
p1046416a|33052011317296|Bumblebee|09-24-2022|i2327964a|0.00|3|||2|b1886251a|15209217
p1046416a|33052011323112|Captain America, the first avenger [DVD]|09-24-2022|i2338143a|0.00|3|||2|b1505631a|15209215
p1046416a|33052013150406|The schools we need : and why we don't have them|09-24-2022|i2044967a|0.00|4|||0|b1075540a|15209214
p1046416a|33052098535802|Prince Caspian : the return to Narnia|09-24-2022|i1786707a|0.00|53||2|0|b1073777a|15209213
p1047632a|33052011338235|Peppa Pig. School bus trip [DVD]|09-24-2022|i2363397a|0.00|50|||0|b1923073a|15253824
p1047632a|33052011347988|PAW patrol. Jet to the rescue [DVD]|09-24-2022|i2385620a|0.00|50|||0|b1945981a|15253823
p1047716a|33052014807756|Tanka tanka skunk! : sounds like drums|09-23-2022|i2210877a|0.00|53||1|0|b1744278a|15205842
p1047716a|U1830703918539cubp|The dyslexia debate / Julian G. Elliott, Durham University, Elena L. Grigorenko, Yale University|09-24-2022|i8856849a|0.00|22|||2|b8856849a|15139529
p1047776a|33052010713206|Twist-and-turn bargello quilts|09-24-2022|i1907549a|0.00|4|||3|b1478272a|14997755
p1047776a|33052012532737|Quilt a gift for Christmas : 21 beautiful projects to make with love|09-24-2022|i2026065a|0.00|4|||3|b1536790a|14997758
p1047776a|33052012707651|Knit & purl : the ultimate stitch dictionary from the editors of Vogue Knitting Magazine.|09-24-2022|i1988671a|0.00|4|||3|b1519044a|14997754
p1047776a|33052013252798|Crazy quilt Christmas stockings|09-24-2022|i2068550a|0.00|4|||3|b1579631a|14997759
p1047776a|33052016785471|A woman of endurance : a novel|09-24-2022|i2443464a|0.00|4|||4|b2007498a|14949484
p1048110a|10300031093289mcmp|Troy [videorecording] / Warner Bros. Pictures presents a Radiant production in association with Plan B ; a Wolfgang Petersen film ; produced by Wolfgang Petersen, Diana Rathbun, Colin Wilson ; screenplay, David Benioff ; directed by Wolfgang Petersen.|09-24-2022|i7099010a|0.00|21|||0|b7099010a|15254368
p1048254a|33052015966064|Rocks and dirt : an introduction to mineralogy, geology and soil science|09-23-2022|i2303248a|0.00|2|||4|b1837906a|15164742
p1048256a|33052014595708|Inspector Singh investigates : a deady Cambodian crime spree|09-24-2022|i2322513a|0.00|25|||0|b1860234a|15107692
p1048725a|33052012667012|Joseph Anton : a memoir|09-23-2022|i2021748a|0.00|4|||0|b1529903a|15207368
p1048725a|R04151033549denv|Marimekko : the art of printmaking / Laird Borrelli-Persson ; designed by Karin Fremer|09-23-2022|i242272a|0.00|22|||0|b242272a|15207370
p1048725a|U1840022620649csup|Dress pattern designing : the basic principles of cut and fit / Natalie Bray.|09-23-2022|i6452251a|0.00|22|||0|b6452251a|15207369
p1049190a|33052011228568|A perfect ending [DVD]|09-24-2022|i2209177a|0.00|3|||4|b1742720a|15146254
p1049190a|33052011248152|Liz en Septiembre [DVD] = Liz in September|09-24-2022|i2232230a|0.00|3|||4|b1769064a|15146255
p1049190a|33052011299056|Tomb raider|09-24-2022|i2305267a|0.00|3|||5|b1833120a|15119660
p1049190a|33052011336098|The nightingale|09-24-2022|i2360271a|0.00|3|||1|b1920640a|15225904
p1049190a|33052011376193|Okja [DVD] / Netflix presents ; a Netflix original film ; a film by Bong Joon Ho ; produced by Ted Sarandos, Lewis Taewan Kim, Dooho Choi, Woo Sik Seo, Bong Joon Ho, Dede Gardner, Jeremy Kleiner ; screenplay by Bong Joon Ho and Jon Ronson ; story by Bong Joon Ho ; directed by Bong Joon Ho ; a Plan B Entertainment, Lewis Pictures, Kate Street Picture Company production.|09-23-2022|i2454255a|0.00|3||11|0|b2013637a|15249978
p1049246a|33052016763528|Saving Yellowstone : exploration and preservation in Reconstruction America|09-24-2022|i2460124a|0.00|4||1|0|b2004187a|15208210
p1049246a|33052016771224|River of the gods : genius, courage, and betrayal in the search for the source of the Nile|09-24-2022|i2458379a|0.00|4||17|0|b2009383a|15208211
p1049266a|33052011199736|Tomorrowland [DVD]|09-24-2022|i2171295a|0.00|50|||0|b1696112a|15255438
p1049266a|33052011344829|Howl's moving castle [DVD]|09-24-2022|i2376709a|0.00|50|||1|b1761960a|15241000
p1049356a|33052015443536|One for the money|09-23-2022|i2320315a|2.50|4|||0|b1042308a|15206344
p1049356a|33052015502463|The target|09-23-2022|i2338338a|2.50|4|||1|b1598273a|15137424
p1049356a|33052016399281|Recapture the rapture : rethinking God, sex, and death in a world that's lost its mind|09-23-2022|i2430066a|2.50|4|||2|b1996236a|15065749
p1049356a|33052016477293|This is your mind on plants|09-23-2022|i2417744a|2.50|4|||2|b1974731a|15065748
p1049356a|33052016670673|The lightning rod [sound recording]|09-23-2022|i2445569a|2.50|4|||0|b2010761a|15206340
p1049356a|33052016781157|The lightning rod|09-23-2022|i2441394a|2.50|4|||2|b1997884a|15065744
p1049356a|33052016818157|Child zero|09-23-2022|i2448636a|2.50|4||1|3|b2008916a|14993880
p1049356a|33052097584538|Dead heat [sound recording]|09-23-2022|i1676454a|2.50|4|||0|b1399341a|15206338
p1049453a|33052014376901|Hours to kill|09-23-2022|i2428791a|0.00|4|||0|b1994392a|15206487
p1049453a|33052016236293|Standoff|09-23-2022|i2372721a|0.00|4|||0|b1925990a|15206490
p1049453a|33052016597082|The killing tide|09-23-2022|i2346722a|0.00|4|||0|b1901597a|15206489
p1049487a|33052011376680|The Northman [DVD] / Focus Features and Regency Enterprises present ; written by Sjón & Robert Eggers ; directed by Robert Eggers.|09-23-2022|i2454249a|0.00|3||8|0|b2021247a|15252767
p1049487a|33052011377332|Doctor Strange in the multiverse of madness [DVD]|09-23-2022|i2456313a|0.00|3||9|0|b2023277a|15252768
p1049736a|33052016400519|The Korean vegan cookbook : reflections and recipes from Omma's kitchen|09-23-2022|i2430271a|0.00|4||1|0|b1996677a|15205688
p1049855a|33052097946265|Salt, fat, acid, heat : mastering the elements of good cooking|09-24-2022|i2296195a|0.00|4||1|0|b1780891a|15208711
p1050299a|R02372325179denv|Madness under the royal palms : love and death behind the gates of Palm Beach / Laurence Leamer.|09-23-2022|i242325a|0.00|22|||0|b242325a|15206758
p1050776a|33052016809966|Sea of Tranquility|09-23-2022|i2447611a|0.00|18||7|0|b1999905a|15250945
p1050785a|33052014631305|Birthing the West : mothers and midwives in the Rockies and Plains|09-23-2022|i2450357a|0.00|4|||2|b2014846a|15072725
p1050785a|33052016388151|American Christmas stories|09-23-2022|i2427663a|0.00|4|||2|b1990577a|15072723
p1050785a|33052016792287|Wingwalkers|09-23-2022|i2444431a|0.00|4|||2|b2005840a|15072722
p1050816a|33052016734586|Book lovers|09-24-2022|i2451754a|0.00|4||41|0|b1999863a|15209901
p1050816a|33052016760995|Face|09-24-2022|i2459247a|0.00|4|||0|b2017720a|15209905
p1050816a|33052016765184|Wahala : a novel|09-24-2022|i2460314a|0.00|4||2|0|b2002398a|15209904
p1050816a|R04142233559denv|The velocity of revolution / Marshall Ryan Maresca.|09-24-2022|i242022a|0.00|22|||0|b242022a|15209903
p1050819a|33052011359116|French exit [DVD]|09-23-2022|i2412205a|0.00|3|||0|b1980389a|15251155
p1051423a|33052011373323|Licorice pizza [DVD]|09-24-2022|i2447159a|0.00|18||1|0|b2014646a|15254843
p1051584a|33052011372457|Benjamin Franklin [DVD] : a film by Ken Burns|09-23-2022|i2443874a|0.00|11|||0|b2008891a|15206051
p1051584a|33052012209237|Pudd'nhead Wilson ; Those extraordinary twins ; The man that corrupted Hadleyburg|09-23-2022|i1966887a|0.00|4|||0|b1503674a|15206052
p1051588a|33052016537740|West with giraffes : a novel|09-23-2022|i2399952a|0.00|4||22|0|b1963646a|15204790
p1051657a|33052016608665|A good horse is never a bad color : tales of training through communication and trust|09-23-2022|i2350697a|0.00|4|||0|b1904390a|15207395
p1051836a|33052011311588|What they had [DVD].|09-24-2022|i2321882a|0.00|3|||0|b1878573a|15254769
p1051836a|33052011317759|On the basis of sex|09-24-2022|i2328686a|0.00|3|||0|b1888236a|15254766
p1051836a|33052011342583|Just Mercy [DVD]|09-24-2022|i2369708a|0.00|3|||0|b1931369a|15254768
p1051836a|33052097944377|Smoke signals [videorecording]|09-24-2022|i2286644a|0.00|3|||0|b1819062a|15254767
p1051880a|33052010812131|Victorian London : the life of a city, 1840-1870|09-23-2022|i1987517a|0.00|4|||2|b1518551a|15062444
