patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1004481a|33052013601879|Princess Posey and the first grade ballet|09-14-2022|i2129925a|0.00|53|||1|b1639067a|15121070
p1004600a|33052016252357|Gateway Natural Area pass|09-14-2022|i2441046a|0.00|7|||0|b1977582a|15217755
p1004726a|33052016753578|Bloomsbury girls|09-14-2022|i2456959a|0.00|4||2|0|b2008911a|15175559
p1004893a|33052010233783|101 Dalmatians [DVD]|09-16-2022|i1895332a|0.00|50|||0|b1405768a|15227241
p1004893a|33052011139823|The nut job [DVD]|09-16-2022|i2098787a|0.00|50|||0|b1617562a|15227240
p1004893a|33052011309111|Peter Pan [DVD]|09-16-2022|i2319692a|0.00|50|||0|b1859349a|15227242
p1004893a|33052011337120|Pixar short films collection [DVD] Volume 3|09-16-2022|i2362605a|0.00|50|||0|b1922535a|15227243
p1004935a|33052016786396|In a garden burning gold|09-17-2022|i2443276a|0.00|4|||0|b2005813a|15186287
p1004935a|33052016935746|Winter of the world|09-17-2022|i2423034a|0.00|4|||1|b1990348a|15115666
p1005033a|33052012513000|Black & white (and a bit in between) : timeless interiors, dramatic accents, and stylish collections|09-16-2022|i2004788a|0.00|4|||0|b1524820a|15181186
p1005289a|33052014912051|Caramel crush|09-14-2022|i2248472a|0.00|4|||0|b1787882a|15176017
p1005384a|33052015434030|Look alive twenty-five|09-16-2022|i2317559a|0.00|4|||2|b1836320a|15032756
p1005397a|33052015010350|The cold dish|09-16-2022|i2291970a|0.00|4|||0|b1327766a|15182950
p1005708a|33052012701464|A letter of Mary : a Mary Russell novel|09-17-2022|i1986963a|0.00|4|||0|b1418471a|15186213
p1005708a|33052012778066|Murder in G major|09-17-2022|i2226197a|0.00|4|||0|b1763207a|15186212
p1005708a|33052014358461|There's a murder afoot|09-17-2022|i2398292a|0.00|4|||1|b1965152a|15116841
p1005708a|33052015390521|A scandal in scarlet : a Sherlock Holmes bookshop mystery|09-17-2022|i2315776a|0.00|4|||1|b1846946a|15116840
p1005708a|33052016743801|Death and the decorator / Simon Brett.|09-17-2022|i2455283a|0.00|4|||0|b2009486a|15186211
p1005745a|33052013750759|Everyone poops|09-17-2022|i2098302a|0.00|53|||0|b1476219a|15184961
p1005836a|33052012092591|The clown of God : an old story|09-14-2022|i1941888a|0.00|53|||0|b1101491a|15176177
p1005836a|33052013054673|Coco the cupcake fairy|09-14-2022|i2091634a|0.00|53|||0|b1598154a|15176184
p1005836a|33052014040846|Tallulah's tap shoes|09-14-2022|i2147171a|0.00|53|||0|b1673847a|15176189
p1005836a|33052014192621|Mr. Putter & Tabby smell the roses|09-14-2022|i2170303a|0.00|53|||0|b1694453a|15176180
p1005836a|33052014789111|Mr. Putter & Tabby dance the dance|09-14-2022|i2212764a|0.00|53|||0|b1754751a|15176181
p1005836a|33052015206123|Sophie Flufftail's brave plan|09-14-2022|i2316828a|0.00|53|||0|b1854982a|15176185
p1005836a|33052015313747|The sky unicorn|09-14-2022|i2264961a|0.00|53|||0|b1801895a|15176183
p1005836a|33052015494992|Evelyn the mermicorn fairy|09-14-2022|i2335958a|0.00|53|||0|b1883131a|15176176
p1005836a|33052015534805|Red Riding Hood|09-14-2022|i2347565a|0.00|53|||0|b1899384a|15176178
p1005836a|33052015923685|How do dinosaurs learn to read?|09-14-2022|i2299551a|0.00|53|||0|b1830848a|15176190
p1005836a|33052016293732|Mr. Putter & Tabby spin the yarn|09-14-2022|i2413866a|0.00|53|||0|b1380973a|15176182
p1005836a|33052016327548|Little narwhal, not alone|09-14-2022|i2427975a|0.00|53|||0|b1993041a|15176179
p1005836a|33052016799316|How do dinosaurs choose their pets?|09-14-2022|i2446961a|0.00|53|||0|b1803720a|15176188
p1005836a|33052016861397|The Berenstain Bears sick days|09-15-2022|i2451320a|0.00|53|||1|b2013666a|15112038
p1005836a|33052018004673|Thea the Thursday fairy|09-14-2022|i2457771a|0.00|53|||0|b2022781a|15176174
p1005836a|33052097866455|The mystery of the tiger's eye|09-14-2022|i1703474a|0.00|53|||0|b1417395a|15176186
p1005836a|33052097866828|The summer camp mystery|09-14-2022|i1703621a|0.00|53|||0|b1417406a|15176187
p1005836a|33052099745517|Willow the Wednesday fairy|09-14-2022|i1838481a|0.00|53|||0|b1420155a|15176175
p1006059a|11550986419jcpp|Men at work / Epic Productions, Inc. ; producer, Cassian Elwes ; writer-director, Emilio Estevez ; executive producers, Irwin Yablans, Moshe Diamant.|09-16-2022|i6382202a|0.00|21|||0|b6382202a|15227451
p1006179a|33052011370931|The card counter [DVD]|09-15-2022|i2440819a|0.00|18||1|0|b2002047a|15223441
p1006302a|33052011369982|All creatures great & small. Season 2 [DVD]|09-17-2022|i2437776a|0.00|11||9|0|b1999538a|15186328
p1006413a|11483525149jcpp|The theory that would not die : how Bayes' rule cracked the enigma code, hunted down Russian submarines, & emerged triumphant from two centuries of controversy / Sharon Bertsch McGrayne.|09-17-2022|i4302817a|0.00|22|||0|b4302817a|15183995
p1006413a|33052012856359|Cathedral : stories|09-17-2022|i2094924a|0.00|4||1|0|b1157973a|15183994
p1006463a|33052010872887|The brave [sound recording] : a novel|09-15-2022|i1925118a|0.00|4|||1|b1485354a|15112433
p1006463a|33052013034576|Wolf [sound recording]|09-15-2022|i2092098a|0.00|4|||1|b1609348a|15112430
p1006463a|33052013116738|Close to home|09-15-2022|i2110503a|0.00|4|||1|b1618101a|15112434
p1006463a|33052015818661|The evening and the morning [sound recording]|09-15-2022|i2388891a|0.00|4|||1|b1937742a|15112432
p1006522a|22152702539jcpp|Superbad [videorecording] / Columbia Pictures presents an Apatow Company production ; produced by Judd Apatow, Shauna Robertson ; written by Seth Rogen & Evan Goldberg ; directed by Greg Mottola.|09-17-2022|i6379111a|0.00|21|||0|b6379111a|15229287
p1006522a|313930141408289arap|Crosby, Stills & Nash. Long time comin' [videorecording]  / produced by Malcolm Leo ; written and directed by Malcolm Leo.|09-17-2022|i2071140a|0.00|21|||0|b2071140a|15229288
p1006755a|33052095427086|Gallows thief|09-16-2022|i1437861a|0.00|4|||0|b1267689a|15181590
p1006956a|33052011358662|The courier [DVD]|09-14-2022|i2410738a|0.00|3|||0|b1979686a|15222026
p1007124a|33052014022570|Missoula [sound recording] : [rape and the justice system in a college town]|09-16-2022|i2144034a|0.00|4|||3|b1673934a|14979442
p1007124a|33052014190732|Furiously happy [sound recording] : [a funny book about horrible things]|09-16-2022|i2177276a|0.00|4|||3|b1697387a|14979441
p1008073a|33052011060045|Tinker tailor soldier spy [DVD]|09-17-2022|i1990075a|0.00|3|||0|b1521127a|15230437
p1008073a|33052011162478|How we got to now [DVD] : [the history and power of great ideas]|09-17-2022|i2126294a|0.00|3|||0|b1635475a|15230441
p1008073a|33052013572443|Go set a watchman [large print]|09-14-2022|i2174218a|0.00|4|||0|b1687625a|15174172
p1008073a|33052014106266|The salt of the earth [DVD]|09-17-2022|i2162467a|0.00|3|||0|b1688795a|15230443
p1008206a|313930406742389arap|The watchmakers : a story of brotherhood, survival, and hope amid the Holocaust / Harry Lenga & Scott Lenga.|09-15-2022|i4788435a|0.00|22|||0|b4788435a|15177948
p1008206a|33052015115837|The wife between us|09-15-2022|i2278941a|0.00|4|||0|b1809895a|15177949
p1008206a|33052016417885|The last house on the street|09-15-2022|i2434600a|0.00|4|||0|b1997266a|15177950
p1008206a|50103141279jcpp|The guilty couple / C.L. Taylor.|09-15-2022|i7050028a|0.00|22|||0|b7050028a|15177951
p1008259a|33052010558973|The death and life of the great American school system : how testing and choice are undermining education|09-17-2022|i1892458a|29.98|4|||4|b1470214a|14907511
p1008259a|33052013811221|Women in clothes|09-17-2022|i2129268a|29.98|4|||4|b1630483a|14907539
p1008259a|33052014440665|What I told my daughter : lessons from leaders on raising the next generation of empowered women|09-17-2022|i2206475a|29.98|4|||4|b1743922a|14907510
p1008259a|33052014467411|Self made : becoming empowered, self-reliant, and rich in every way|09-17-2022|i2216457a|29.98|4|||4|b1755424a|14907509
p1008259a|33052014476784|All American girl|09-17-2022|i2218964a|29.98|53|||4|b1465857a|14907520
p1008259a|33052015745526|Architectural digest.|09-17-2022|i2369862a|29.98|4|||4|b1143245a|14907536
p1008259a|33052015830419|Architectural digest.|09-17-2022|i2380054a|29.98|4|||4|b1143245a|14907535
p1008259a|33052015831086|Good housekeeping.|09-17-2022|i2380855a|29.98|4|||4|b1209793a|14907529
p1008259a|33052016114995|4 year colleges.|09-17-2022|i2381066a|29.98|4|||4|b1294223a|14907540
p1008259a|33052016215321|Clique bait|09-17-2022|i2371963a|29.98|53|||4|b1922605a|14907516
p1008259a|33052016256358|Architectural digest.|09-17-2022|i2399668a|29.98|4|||4|b1143245a|14907537
p1008259a|33052016256945|Good housekeeping.|09-17-2022|i2400507a|29.98|4|||4|b1209793a|14907526
p1008259a|33052016259576|Cook's illustrated.|09-17-2022|i2403547a|29.98|4|||4|b1209859a|14907523
p1008259a|33052016276745|Architectural digest.|09-17-2022|i2409897a|29.98|4|||4|b1143245a|14907532
p1008259a|33052016279277|Good housekeeping.|09-17-2022|i2413174a|29.98|4|||4|b1209793a|14907530
p1008259a|33052016303176|Good housekeeping.|09-17-2022|i2417865a|29.98|4|||4|b1209793a|14907528
p1008259a|33052016801443|Family of liars|09-17-2022|i2446213a|29.98|53|||4|b2008718a|14907519
p1008259a|33052016822209|Good housekeeping.|09-17-2022|i2437921a|29.98|4|||4|b1209793a|14907525
p1008259a|33052016827778|Good housekeeping.|09-17-2022|i2444242a|29.98|4|||4|b1209793a|14907527
p1008259a|33052016827968|Architectural digest.|09-17-2022|i2444304a|29.98|4|||4|b1143245a|14907533
p1008259a|33052016952352|Take me with you when you go|09-17-2022|i2420903a|29.98|53|||4|b1984026a|14907521
p1008259a|33052016981302|House beautiful.|09-17-2022|i2422619a|29.98|4|||4|b1144291a|14907538
p1008502a|33052016919914|The Lincoln highway|09-17-2022|i2427441a|0.00|4||5|0|b1983125a|15186585
p1008836a|33052011106236|The grapes of wrath [DVD]|09-15-2022|i2058410a|0.00|3|||0|b1325399a|15225740
p1008836a|33052011340827|A hidden life|09-15-2022|i2367217a|0.00|3|||0|b1930593a|15225741
p1008865a|33052011122316|Pokemon the movie. White [DVD] :  Victini and Zekrom.|09-15-2022|i2079577a|0.00|50|||0|b1596581a|15225698
p1008865a|33052096720380|Pooh's heffalump halloween movie [DVD].|09-15-2022|i1583697a|0.00|50|||0|b1354558a|15225699
p1008897a|33052015705777|In Farleigh Field [large print] : a novel|09-15-2022|i2294278a|0.00|4|||0|b1830488a|15179311
p1009000a|33052013215399|Paris [sound recording]|09-16-2022|i2056471a|0.00|4|||3|b1552625a|14969291
p1009000a|33052015006887|The truth about animals : stoned sloths, lovelorn hippos, and other tales from the wild side of wildlife|09-17-2022|i2291077a|0.00|4||1|0|b1818985a|15186214
p1009000a|33052016726145|A history of the world in 100 animals|09-16-2022|i2450129a|0.00|4|||2|b2006034a|15050435
p1009688a|33052012184075|The bluebird effect : uncommon bonds with common birds|09-15-2022|i2052326a|0.00|4|||6|b1548104a|14770902
p1009688a|33052014159026|Llama Llama : Gram and Grandpa|09-15-2022|i2170131a|0.00|53|||0|b1694483a|15178170
p1009688a|33052014759551|Angelina and the flower garden|09-15-2022|i2204903a|0.00|53|||2|b1747370a|15035239
p1009688a|33052015522412|Llama Llama mess, mess, mess|09-16-2022|i2344218a|0.00|53|||0|b1896994a|15183109
p1009688a|33052016101224|The very busy spider|09-15-2022|i2377926a|0.00|53|||2|b1173609a|15035243
p1009688a|33052016315865|Angelina Ballerina and the art fair|09-16-2022|i2422082a|0.00|53|||1|b1986832a|15114849
p1009688a|33052016822795|Big book of bugs|09-15-2022|i2211788a|0.00|53|||2|b1749619a|15036794
p1009897a|33052011378066|Jurassic world [DVD] : dominion|09-15-2022|i2459142a|0.00|18||49|0|b2025414a|15223676
p1009958a|33052012726263|Ready, set, novel! : a writer's record ; plan and plot your upcoming masterpiece.|09-15-2022|i1973242a|0.00|4|||0|b1506100a|15177372
p1009965a|33052011075829|Castle. The complete fourth season [DVD]|09-16-2022|i2020530a|0.00|11|1||1|b1536109a|15115013
p1009965a|33052013350493|Wife for hire [sound recording]|09-17-2022|i2140076a|0.00|4|||0|b1486286a|15185382
p1009965a|33052014454096|Better read than dead : a psychic eye mystery|09-17-2022|i2212382a|0.00|4|||0|b1502564a|15185379
p1009965a|33052015214317|Minding the light|09-17-2022|i2321592a|0.00|4|||0|b1859602a|15185377
p1009965a|33052015323472|The return [sound recording]|09-17-2022|i2269480a|0.00|4|||0|b1803354a|15185380
p1009965a|33052015499157|My life as a rat [sound recording] : [a novel]|09-17-2022|i2336919a|0.00|4|||0|b1892075a|15185378
p1010115a|33052011364819|The crown. The complete fourth season [DVD]|09-17-2022|i2428171a|0.00|11||1|0|b1997063a|15185708
p1010253a|33052016444566|Bamboozled by Jesus : how God tricked me into the life of my dreams|09-15-2022|i2410442a|0.00|4|||0|b1974236a|15179560
p1010284a|33052011373398|Licorice pizza [DVD]|09-15-2022|i2447166a|0.00|3||1|0|b2014646a|15223280
p1010284a|33052097255006|The Manhattan Project [DVD]|09-15-2022|i1626624a|0.00|3|||0|b1378415a|15223281
p1010357a|33052016556351|World of wonders : in praise of whale sharks, fireflies, and other astonishments|09-14-2022|i2403956a|0.00|4||35|0|b1935455a|15175102
p1010590a|33052016784094|Take my hand|09-14-2022|i2442361a|0.00|18||10|0|b2002482a|15221008
p1010596a|33052014775045|School's first day of school|09-16-2022|i2208684a|0.00|53|||0|b1737380a|15183097
p1010596a|33052015619275|Federico y sus familias|09-16-2022|i2376524a|0.00|53|||0|b1927120a|15183095
p1010596a|33052015816871|Llama destroys the world|09-16-2022|i2372381a|0.00|53|||0|b1888287a|15183094
p1010596a|33052015903539|One world, one day|09-16-2022|i2249396a|0.00|53|||0|b1441405a|15183096
p1010923a|33052016465728|Finding the Mother Tree [large print] : discovering the wisdom of the forest|09-14-2022|i2415968a|0.00|4||2|0|b1977899a|15174188
p1011255a|33052016757389|Shattered|09-14-2022|i2457181a|0.00|18||8|0|b2009517a|15219285
p1011355a|33052016733851|The Hotel Nantucket : a novel / Elin Hilderbrand.|09-17-2022|i2453039a|0.00|4||53|0|b2007795a|15186359
p1011355a|33052016790141|Dream town|09-17-2022|i2444259a|0.00|4||5|0|b1999871a|15186358
p1011453a|33052016911085|Murder in Bel-Air|09-17-2022|i2336155a|0.00|4|||0|b1888148a|15185260
p1011620a|33052012157170|Salt, sugar, fat : how the food giants hooked us|09-17-2022|i2043707a|0.00|4|||2|b1542750a|15052021
p1011620a|33052013493939|The book of she : your heroine's journey into the heart of feminine power|09-17-2022|i2181530a|0.00|4||1|2|b1700772a|15052022
p1011620a|33052016161137|Breaking up with sugar : a plan to divorce the diets, drop the pounds, and live your best life|09-17-2022|i2358007a|0.00|4|||2|b1909625a|15052020
p1011759a|33052011374990|Traces. Series 2 [DVD]|09-15-2022|i2450383a|0.00|11||3|0|b2017595a|15179165
p1011780a|33052016754212|The 6:20 man [large print]|09-15-2022|i2457387a|0.00|4||21|0|b2017759a|15178528
p1011780a|33052016768873|Horse|09-15-2022|i2458048a|0.00|4||69|0|b2007794a|15178529
p1012434a|33052015853908|24. Seasons 1-4 [DVD] : binge watch set|09-15-2022|i2393776a|0.00|67|||0|b1954570a|15109416
p1012615a|33052016922132|Cloud cuckoo land : a novel|09-17-2022|i2425927a|0.00|18||7|0|b1978253a|15230533
p1013736a|33052015902523|The capsule wardrobe : 1,000 outfits from 30 pieces|09-17-2022|i2249102a|0.00|4|||0|b1785651a|15185589
p1013736a|33052016274294|Harper's bazaar.|09-17-2022|i2407542a|0.00|4|||0|b1143724a|15185588
p1013736a|33052016990089|Vogue.|09-17-2022|i2434975a|0.00|4|||0|b1144794a|15185587
p1014272a|33052015909155|Asking : a 59-minute guide to everything board members, volunteers, and staff must know to secure the gift|09-16-2022|i2250616a|0.00|4|||0|b1789906a|15180597
p1014532a|33052011276757|Doc Martin. Series 8|09-14-2022|i2275885a|0.00|11|||0|b1809722a|15176204
p1014603a|33052011373166|The Indian doctor. Season two [DVD]|09-16-2022|i2447473a|0.00|11|||0|b1994704a|15181945
p1014603a|33052016808554|Love that story : observations from a gorgeously queer life|09-16-2022|i2447531a|0.00|4||1|0|b2004538a|15181944
p1015371a|33052016779177|Dark stars : new tales of darkest horror|09-15-2022|i2440935a|0.00|4|||6|b1994378a|14783315
p1015453a|33052011237817|The big bang theory. The complete ninth season|09-14-2022|i2219550a|0.00|11|||1|b1760334a|15121200
p1015453a|33052011305242|The big bang theory. The complete eleventh season|09-14-2022|i2314888a|0.00|11|||1|b1845784a|15075863
p1015453a|33052011333053|Big bang theory. The twelfth and final season [DVD]|09-14-2022|i2356097a|0.00|11|||1|b1905979a|15075861
p1015468a|33052016270490|The Bad Guys in dawn of the underlord|09-15-2022|i2385639a|0.00|53||1|0|b1945973a|15179631
p1015555a|33052016451157|The president's daughter : a thriller|09-16-2022|i2411999a|0.00|4|||0|b1969699a|15182126
p1016041a|33052015027578|Jar of hearts|09-17-2022|i2297309a|0.00|4|||1|b1819114a|15115860
p1016041a|33052016682009|Wrong place wrong time : a novel|09-17-2022|i2461456a|0.00|18||47|0|b2017551a|15230259
p1016383a|33052098430798|Circle of quilters : an Elm Creek quilts novel|09-17-2022|i1747923a|0.00|4|||0|b1361436a|15185215
p1016436a|33052013560778|Gold fame citrus|09-14-2022|i2170759a|0.00|4|||0|b1690932a|15176912
p1016641a|33052095561538|Mastering light & shade in watercolor|09-16-2022|i1492901a|0.00|4|||0|b1294131a|15181028
p1016723a|33052015579966|My mastodon|09-16-2022|i2364418a|0.00|53|||0|b1921751a|15181949
p1017320a|33052014948832|Less : a novel|09-17-2022|i2257703a|0.00|4||2|0|b1790550a|15184591
p1017382a|33052011247931|Kubo and the two strings|09-17-2022|i2231287a|0.00|3|||0|b1771081a|15231568
p1017382a|33052011378132|Jurassic world [DVD] : dominion|09-17-2022|i2459149a|0.00|3||49|0|b2025414a|15231567
p1017382a|33052015285887|Want to play a game? Movie collection [DVD] : binge watch set.|09-17-2022|i2347317a|0.00|3|||0|b1902638a|15231566
p1017503a|R00955680779bldr|Madam Secretary. The fifth season. [dvd]|09-17-2022|i4482179a|0.00|21|||0|b4482179a|15231189
p1017626a|33052015142666|The line becomes a river : dispatches from the border|09-15-2022|i2286026a|0.00|4|||0|b1813034a|15179458
p1017626a|33052016410401|Shadow of Spain|09-15-2022|i2432514a|0.00|4|||0|b1992902a|15179459
p1017798a|33052012341949|Hard truth [sound recording]|09-14-2022|i1960342a|0.00|4|||0|b1335711a|15176136
p1017977a|33052015813910|Escape from the roller ghoster|09-14-2022|i2406417a|0.00|25|||0|b1972881a|15089240
p1017993a|33052016779961|One Italian summer : a novel|09-16-2022|i2441602a|0.00|18||20|0|b2002379a|15226802
p1018196a|33052011134634|Broadchurch. The complete first season [DVD].|09-15-2022|i2090272a|0.00|11||2|0|b1610298a|15179343
p1018710a|33052016760227|The rabbit hutch|09-17-2022|i2459009a|0.00|4||3|0|b2018432a|15184456
p1019487a|33052014626610|The cartographers : a novel|09-14-2022|i2442980a|0.00|4||6|0|b2004933a|15175385
p1019716a|33052016167399|WordPress in easy steps|09-15-2022|i2359729a|0.00|4|||3|b1919098a|14983012
p1019771a|10100022170569masp|Mountains : the origins of the earth's mountain systems / Graham Park.|09-15-2022|i12600865a|0.00|22|||0|b12600865a|15178862
p1020672a|33052016747281|The dream runners|09-17-2022|i2455476a|0.00|53|||0|b2013229a|15185880
p1020672a|33052016900898|A million little pieces|09-17-2022|i2334505a|0.00|4|||0|b1353279a|15185881
p1021105a|33052016724553|That noodle life : soulful, savory, spicy, slurpy|09-15-2022|i2449803a|0.00|4||2|0|b2013342a|15177470
p1021317a|33052014632345|Salads are more than leaves : salads to get excited about|09-17-2022|i2454682a|0.00|4||3|0|b2017948a|15183993
p1021317a|33052016241715|The gardener's guide to succulents : a handbook of over 125 exquisite varieties of succulents and cacti|09-17-2022|i2371305a|0.00|4|||0|b1928935a|15183992
p1021528a|330210336561979anyk|Sacrificial Princess and the King of Beasts, Vol. 11.|09-17-2022|i11467816a|0.00|22|||0|b11467816a|15184944
p1021528a|33052016560361|The velocity of revolution|09-17-2022|i2405395a|0.00|4|||0|b1972386a|15184939
p1021528a|3437200121869596170|Comet weather / Liz Williams.|09-17-2022|i13037948a|0.00|22|||0|b13037948a|15184946
p1022330a|33052011195494|The 100 year-old man who climbed out the window and disappeared [DVD]= Hundraåringen som klev ut genom fönstret och försvann|09-16-2022|i2167853a|0.00|3|||5|b1694199a|15129984
p1022330a|33052012239648|The South Beach wake-up call : why America is still getting fatter and sicker : plus 7 simple strategies for reversing our toxic lifestyle|09-15-2022|i1976571a|0.00|4|||0|b1508895a|15179049
p1022330a|33052012426443|New cottage style|09-15-2022|i1975507a|0.00|4|||0|b1508589a|15179050
p1022330a|33052013524691|The inspired room|09-15-2022|i2189689a|0.00|4|||0|b1691353a|15179051
p1022330a|33052014360665|The four winds|09-15-2022|i2402094a|0.00|4||3|0|b1954376a|15179048
p1022330a|33052015932496|Not the killing type|09-15-2022|i2302643a|0.00|4|||0|b1836818a|15179046
p1022330a|33052016425011|The Mitford vanishing|09-15-2022|i2436513a|0.00|4|||0|b1997273a|15179047
p1022513a|33052016735187|Ten tomatoes that changed the world : a history / William Alexander.|09-17-2022|i2453067a|0.00|4||4|0|b2014884a|15185682
p1022564a|33052016780613|The recovery agent|09-14-2022|i2441097a|0.00|18||4|0|b1969701a|15221790
p1022631a|22160968309jcpp|Grantchester / teleplay written by Daisy Coulam ; directed by Harry Bradbeer, Jill Robertson, Tim Fywell.|09-16-2022|i6895410a|0.00|22|||0|b6895410a|15182784
p1022892a|33052016506422|My TV for seniors|09-16-2022|i2392772a|0.00|25|||0|b1951415a|15072737
p1023962a|33052014470027|The night trilogy : Night ; Dawn ; Day / Elie Wiesel.|09-16-2022|i2217022a|17.70|4|||6|b1757386a|14718470
p1023962a|33052014577300|Next year in Havana|09-16-2022|i2283382a|17.70|4||2|1|b1814642a|15114669
p1023962a|33052015438833|Frommer's Costa Rica.|09-16-2022|i2319544a|17.70|4|||6|b1100962a|14718469
p1024549a|33052016795173|Origin : a genetic history of the Americas|09-17-2022|i2444729a|0.00|4||1|1|b2001942a|15131196
p1024549a|33052093093765|Writing for the information age : light, layered, and linked|09-17-2022|i1729493a|0.00|4|||1|b1429628a|15131186
p1024880a|330250367593049doug|Rake. Series 1 [videorecording] / Essential Media & Entertainment and Blow by Blow ; Screen Australia and The Australian Broadcasting Corporation ; in association with Screen NSW ; written by Peter Duncan, Andrew Knight ; directed by Peter Duncan, Rachel |09-16-2022|i8553055a|0.00|22|||0|b8553055a|15182789
p1024880a|33052011270263|The big bang theory. The complete tenth season|09-16-2022|i2264231a|0.00|11|||5|b1802386a|14836810
p1024895a|33052016799944|The Baxters : a prequel|09-17-2022|i2445677a|0.00|18|||0|b1999858a|15231150
p1026464a|33052015866710|The secrets of great mystery and suspense fiction|09-16-2022|i2253591a|0.00|4|||3|b1793061a|14978361
p1026464a|33052016433536|Love in the time of contagion : a diagnosis|09-16-2022|i2438503a|0.00|4|||3|b2004681a|14978359
p1026464a|33052016524524|Blood grove|09-16-2022|i2398823a|0.00|4||1|3|b1954360a|14978363
p1026769a|330250416663539doug|The 24th [videorecording].|09-17-2022|i11449222a|0.00|22|||0|b11449222a|15185689
p1026769a|33052011129535|Museum hours [DVD]|09-15-2022|i2086458a|0.00|3|||3|b1598834a|15141362
p1026769a|50087872439jcpp|Find Fergus / by Mike Boldt.|09-17-2022|i6742929a|0.00|22|||0|b6742929a|15185690
